TRIP
DATE 2004-01-02 
DECLINATION     0.00
DATA
-6.869	-3.670	-7.063	-3.795
-6.869	-3.670	-7.084	-3.743
-6.869	-3.670	-7.362	-3.648
-6.869	-3.670	-7.418	-3.628
-6.869	-3.670	-7.167	-3.589
-6.869	-3.670	-7.309	-3.579
-5.433	-3.840	-5.755	-3.909
-5.755	-3.909	-5.611	-3.960
-5.755	-3.909	-5.627	-3.788
-5.755	-3.909	-5.721	-3.650
-5.755	-3.909	-5.880	-3.432
-5.755	-3.909	-6.146	-3.334
-5.755	-3.909	-6.380	-3.278
-5.755	-3.909	-6.511	-3.335
-5.755	-3.909	-6.731	-3.297
-5.755	-3.909	-6.790	-3.235
-5.755	-3.909	-6.791	-3.246
-5.755	-3.909	-6.854	-3.263
-5.755	-3.909	-6.674	-3.338
-5.755	-3.909	-6.556	-3.424
-5.755	-3.909	-6.742	-3.388
-5.755	-3.909	-6.298	-3.841
-5.755	-3.909	-5.896	-3.906
-5.755	-3.909	-5.610	-3.882
-5.755	-3.909	-5.675	-3.934
-4.853	-2.735	-5.433	-3.840
-5.433	-3.840	-5.428	-3.894
-5.433	-3.840	-5.436	-3.794
-5.433	-3.840	-5.456	-3.689
-5.433	-3.840	-5.526	-3.355
-5.433	-3.840	-5.525	-3.082
-5.433	-3.840	-5.625	-3.001
-5.433	-3.840	-5.638	-3.044
-5.433	-3.840	-5.619	-3.208
-5.433	-3.840	-5.616	-3.173
-5.433	-3.840	-5.710	-2.989
-5.433	-3.840	-5.663	-2.908
-5.433	-3.840	-5.774	-2.687
-5.433	-3.840	-5.741	-2.855
-5.433	-3.840	-5.719	-2.964
-5.433	-3.840	-5.781	-2.908
-5.433	-3.840	-5.808	-3.011
-5.433	-3.840	-5.811	-2.993
-5.433	-3.840	-5.720	-3.349
-5.433	-3.840	-5.586	-3.710
-5.433	-3.840	-5.560	-3.812
-5.433	-3.840	-5.482	-3.885
-5.433	-3.840	-5.458	-3.862
-3.675	-3.471	-4.853	-2.735
-4.853	-2.735	-4.852	-2.749
-4.853	-2.735	-4.835	-2.843
-4.853	-2.735	-4.787	-2.971
-4.853	-2.735	-4.716	-3.082
-4.853	-2.735	-4.665	-3.804
-4.853	-2.735	-4.710	-3.853
-4.853	-2.735	-4.711	-3.756
-4.853	-2.735	-4.700	-3.835
-4.853	-2.735	-4.710	-3.893
-4.853	-2.735	-4.693	-3.983
-4.853	-2.735	-4.729	-3.947
-4.853	-2.735	-4.690	-3.679
-4.853	-2.735	-4.754	-3.400
-4.853	-2.735	-4.793	-3.124
-4.853	-2.735	-4.828	-2.813
-4.853	-2.735	-4.848	-2.748
-4.853	-2.735	-4.920	-2.583
-2.294	-1.426	-3.675	-3.471
-3.675	-3.471	-3.711	-3.366
-3.675	-3.471	-3.729	-3.203
-3.675	-3.471	-3.781	-2.974
-3.675	-3.471	-3.915	-2.664
-3.675	-3.471	-3.999	-2.455
-3.675	-3.471	-4.063	-2.210
-3.675	-3.471	-3.951	-2.460
-3.675	-3.471	-3.937	-2.562
-3.675	-3.471	-3.933	-2.586
-3.675	-3.471	-3.986	-2.582
-3.675	-3.471	-3.957	-2.654
-3.675	-3.471	-4.144	-2.491
-3.675	-3.471	-3.993	-2.964
-3.675	-3.471	-3.726	-3.464
-3.675	-3.471	-3.669	-3.487
-3.675	-3.471	-3.666	-3.520
-3.675	-3.471	-3.650	-3.603
-3.675	-3.471	-3.604	-3.714
-3.675	-3.471	-3.636	-3.667
-1.074	-1.443	-2.294	-1.426
-2.294	-1.426	-2.317	-1.414
